19시 10분 34초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 15분 53초    2   17.17    0.00    7.07   25.25    0.00    1.01    0.00    0.00    0.00   49.49
19시 15분 53초    3   32.65    0.00   13.27   24.49    0.00    9.18    0.00    0.00    0.00   20.41
19시 15분 53초    4   25.77    0.00    9.28   18.56    0.00    4.12    0.00    0.00    0.00   42.27
19시 15분 53초    5   91.09    0.00    0.99    2.97    0.00    0.00    0.00    0.00    0.00    4.95
19시 15분 53초    6   16.84    0.00    5.26   27.37    0.00    3.16    0.00    0.00    0.00   47.37
19시 15분 53초    7   18.37    0.00    5.10   26.53    0.00    2.04    0.00    0.00    0.00   47.96
19시 15분 53초    8   14.74    0.00    5.26   21.05    0.00    1.05    0.00    0.00    0.00   57.89
19시 15분 53초    9   27.08    0.00    8.33   17.71    0.00    2.08    0.00    0.00    0.00   44.79
19시 15분 53초   10   30.11    0.00    6.45   19.35    0.00    1.08    0.00    0.00    0.00   43.01
19시 15분 53초   11   21.57    0.00    9.80   19.61    0.00    1.96    0.00    0.00    0.00   47.06

19시 15분 53초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 15분 54초  all   27.44    0.00    5.64   20.34    0.00    3.08    0.00    0.00    0.00   43.50
19시 15분 54초    0   30.30    0.00    3.03   21.21    0.00    4.04    0.00    0.00    0.00   41.41
19시 15분 54초    1   16.16    0.00    6.06   24.24    0.00    4.04    0.00    0.00    0.00   49.49
19시 15분 54초    2   20.20    0.00    5.05   23.23    0.00    3.03    0.00    0.00    0.00   48.48
19시 15분 54초    3   74.00    0.00    6.00    6.00    0.00    7.00    0.00    0.00    0.00    7.00
19시 15분 54초    4   29.29    0.00    7.07   19.19    0.00    2.02    0.00    0.00    0.00   42.42
19시 15분 54초    5   25.51    0.00    8.16   20.41    0.00    3.06    0.00    0.00    0.00   42.86
19시 15분 54초    6   16.49    0.00    4.12   20.62    0.00    2.06    0.00    0.00    0.00   56.70
19시 15분 54초    7   17.71    0.00    3.12   22.92    0.00    2.08    0.00    0.00    0.00   54.17
19시 15분 54초    8   18.09    0.00    3.19   23.40    0.00    2.13    0.00    0.00    0.00   53.19
19시 15분 54초    9   23.47    0.00    7.14   20.41    0.00    2.04    0.00    0.00    0.00   46.94
19시 15분 54초   10   29.47    0.00    8.42   22.11    0.00    1.05    0.00    0.00    0.00   38.95
19시 15분 54초   11   27.08    0.00    6.25   20.83    0.00    4.17    0.00    0.00    0.00   41.67

19시 15분 54초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 15분 55초  all   29.04    0.00    5.89   19.78    0.00    3.79    0.00    0.00    0.00   41.50
19시 15분 55초    0   22.12    0.00    5.77   23.08    0.00    5.77    0.00    0.00    0.00   43.27
19시 15분 55초    1   21.00    0.00    6.00   20.00    0.00    2.00    0.00    0.00    0.00   51.00
19시 15분 55초    2   18.56    0.00    6.19   25.77    0.00    2.06    0.00    0.00    0.00   47.42
19시 15분 55초    3   21.21    0.00    9.09   28.28    0.00   16.16    0.00    0.00    0.00   25.25
19시 15분 55초    4   27.84    0.00    6.19   18.56    0.00    3.09    0.00    0.00    0.00   44.33
19시 15분 55초    5   87.88    0.00    4.04    3.03    0.00    1.01    0.00    0.00    0.00    4.04
19시 15분 55초    6   22.77    0.00    4.95   22.77    0.00    3.96    0.00    0.00    0.00   45.54
19시 15분 55초    7   20.62    0.00    5.15   26.80    0.00    4.12    0.00    0.00    0.00   43.30
19시 15분 55초    8   21.65    0.00    4.12   22.68    0.00    1.03    0.00    0.00    0.00   50.52
19시 15분 55초    9   28.00    0.00    6.00   17.00    0.00    2.00    0.00    0.00    0.00   47.00
19시 15분 55초   10   38.00    0.00    6.00   15.00    0.00    2.00    0.00    0.00    0.00   39.00
19시 15분 55초   11   18.56    0.00    7.22   14.43    0.00    2.06    0.00    0.00    0.00   57.73

19시 15분 55초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 15분 56초  all   28.16    0.00    6.79   19.76    0.00    3.05    0.00    0.00    0.00   42.24
19시 15분 56초    0   18.45    0.00    6.80   20.39    0.00    3.88    0.00    0.00    0.00   50.49
19시 15분 56초    1   16.33    0.00    5.10   24.49    0.00    4.08    0.00    0.00    0.00   50.00
19시 15분 56초    2   19.79    0.00    6.25   26.04    0.00    2.08    0.00    0.00    0.00   45.83
19시 15분 56초    3   43.16    0.00    8.42   21.05    0.00    7.37    0.00    0.00    0.00   20.00
19시 15분 56초    4   27.84    0.00    9.28   19.59    0.00    4.12    0.00    0.00    0.00   39.18
19시 15분 56초    5   86.00    0.00    3.00    3.00    0.00    0.00    0.00    0.00    0.00    8.00
19시 15분 56초    6   13.40    0.00    6.19   21.65    0.00    2.06    0.00    0.00    0.00   56.70
19시 15분 56초    7   18.18    0.00    5.05   19.19    0.00    2.02    0.00    0.00    0.00   55.56
19시 15분 56초    8   16.00    0.00    8.00   19.00    0.00    2.00    0.00    0.00    0.00   55.00
19시 15분 56초    9   29.81    0.00    6.73   20.19    0.00    3.85    0.00    0.00    0.00   39.42
19시 15분 56초   10   24.47    0.00   10.64   20.21    0.00    3.19    0.00    0.00    0.00   41.49
19시 15분 56초   11   23.96    0.00    6.25   22.92    0.00    2.08    0.00    0.00    0.00   44.79

19시 15분 56초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 15분 57초  all   27.74    0.00    6.81   20.26    0.00    2.81    0.00    0.00    0.00   42.38
19시 15분 57초    0   15.15    0.00    6.06   24.24    0.00    5.05    0.00    0.00    0.00   49.49
19시 15분 57초    1   13.40    0.00    6.19   22.68    0.00    4.12    0.00    0.00    0.00   53.61
19시 15분 57초    2   19.59    0.00    8.25   20.62    0.00    1.03    0.00    0.00    0.00   50.52
19시 15분 57초    3   24.24    0.00   13.13   27.27    0.00   10.10    0.00    0.00    0.00   25.25
19시 15분 57초    4   61.62    0.00    4.04    9.09    0.00    2.02    0.00    0.00    0.00   23.23
19시 15분 57초    5   68.69    0.00    3.03    9.09    0.00    1.01    0.00    0.00    0.00   18.18
19시 15분 57초    6   17.89    0.00    6.32   24.21    0.00    1.05    0.00    0.00    0.00   50.53
19시 15분 57초    7   17.89    0.00    4.21   25.26    0.00    2.11    0.00    0.00    0.00   50.53
19시 15분 57초    8   14.74    0.00    4.21   23.16    0.00    2.11    0.00    0.00    0.00   55.79
19시 15분 57초    9   25.49    0.00   11.76   21.57    0.00    2.94    0.00    0.00    0.00   38.24
19시 15분 57초   10   28.43    0.00    5.88   19.61    0.00    1.96    0.00    0.00    0.00   44.12
19시 15분 57초   11   23.96    0.00    8.33   16.67    0.00    0.00    0.00    0.00    0.00   51.04

19시 15분 57초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 15분 58초  all   28.04    0.00    6.84   19.59    0.00    3.21    0.00    0.00    0.00   42.31
19시 15분 58초    0   13.86    0.00    7.92   24.75    0.00    4.95    0.00    0.00    0.00   48.51
19시 15분 58초    1   19.19    0.00    5.05   23.23    0.00    2.02    0.00    0.00    0.00   50.51
19시 15분 58초    2   16.16    0.00    4.04   22.22    0.00    4.04    0.00    0.00    0.00   53.54
19시 15분 58초    3   27.84    0.00   11.34   28.87    0.00   10.31    0.00    0.00    0.00   21.65
19시 15분 58초    4   95.96    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19시 15분 58초    5   31.37    0.00    6.86   15.69    0.00    3.92    0.00    0.00    0.00   42.16
19시 15분 58초    6   20.79    0.00    6.93   22.77    0.00    2.97    0.00    0.00    0.00   46.53
19시 15분 58초    7   15.62    0.00    4.17   23.96    0.00    2.08    0.00    0.00    0.00   54.17
19시 15분 58초    8   17.89    0.00    4.21   22.11    0.00    2.11    0.00    0.00    0.00   53.68
19시 15분 58초    9   27.84    0.00    9.28   14.43    0.00    2.06    0.00    0.00    0.00   46.39
19시 15분 58초   10   23.47    0.00    6.12   19.39    0.00    2.04    0.00    0.00    0.00   48.98
19시 15분 58초   11   26.00    0.00   12.00   18.00    0.00    2.00    0.00    0.00    0.00   42.00

19시 15분 58초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 15분 59초  all   24.87    0.00   10.55   22.03    0.00    2.43    0.00    0.00    0.00   40.12
19시 15분 59초    0   23.00    0.00    5.00   25.00    0.00    3.00    0.00    0.00    0.00   44.00
19시 15분 59초    1   20.59    0.00    5.88   23.53    0.00    1.96    0.00    0.00    0.00   48.04
19시 15분 59초    2   22.00    0.00    7.00   30.00    0.00    1.00    0.00    0.00    0.00   40.00
19시 15분 59초    3   24.00    0.00    9.00   27.00    0.00   10.00    0.00    0.00    0.00   30.00
19시 15분 59초    4   46.00    0.00   54.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19시 15분 59초    5   27.55    0.00    6.12   14.29    0.00    3.06    0.00    0.00    0.00   48.98
19시 15분 59초    6   17.71    0.00    7.29   27.08    0.00    2.08    0.00    0.00    0.00   45.83
19시 15분 59초    7   18.95    0.00    5.26   29.47    0.00    1.05    0.00    0.00    0.00   45.26
19시 15분 59초    8   21.57    0.00    6.86   27.45    0.00    1.96    0.00    0.00    0.00   42.16
19시 15분 59초    9   28.00    0.00    7.00   19.00    0.00    1.00    0.00    0.00    0.00   45.00
19시 15분 59초   10   24.75    0.00    4.95   24.75    0.00    1.98    0.00    0.00    0.00   43.56
19시 15분 59초   11   24.00    0.00    8.00   17.00    0.00    2.00    0.00    0.00    0.00   49.00

19시 15분 59초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 16분 00초  all   26.66    0.00    9.51   20.37    0.00    3.14    0.00    0.00    0.00   40.32
19시 16분 00초    0   20.20    0.00    5.05   25.25    0.00    4.04    0.00    0.00    0.00   45.45
19시 16분 00초    1   14.89    0.00    6.38   22.34    0.00    3.19    0.00    0.00    0.00   53.19
19시 16분 00초    2   20.41    0.00    5.10   24.49    0.00    3.06    0.00    0.00    0.00   46.94
19시 16분 00초    3   30.30    0.00   11.11   27.27    0.00   10.10    0.00    0.00    0.00   21.21
19시 16분 00초    4   58.82    0.00   27.45    3.92    0.00    0.98    0.00    0.00    0.00    8.82
19시 16분 00초    5   31.68    0.00   15.84   15.84    0.00    3.96    0.00    0.00    0.00   32.67
19시 16분 00초    6   20.79    0.00    6.93   26.73    0.00    2.97    0.00    0.00    0.00   42.57
19시 16분 00초    7   20.43    0.00    3.23   23.66    0.00    1.08    0.00    0.00    0.00   51.61
19시 16분 00초    8   22.34    0.00    5.32   27.66    0.00    1.06    0.00    0.00    0.00   43.62
19시 16분 00초    9   28.12    0.00    7.29   19.79    0.00    1.04    0.00    0.00    0.00   43.75
19시 16분 00초   10   22.68    0.00    7.22   14.43    0.00    3.09    0.00    0.00    0.00   52.58
19시 16분 00초   11   26.92    0.00   11.54   14.42    0.00    2.88    0.00    0.00    0.00   44.23

19시 16분 00초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 16분 01초  all   28.33    0.00    6.66   21.76    0.00    2.73    0.00    0.00    0.00   40.53
19시 16분 01초    0   16.67    0.00    7.29   28.12    0.00    3.12    0.00    0.00    0.00   44.79
19시 16분 01초    1   17.17    0.00    6.06   25.25    0.00    4.04    0.00    0.00    0.00   47.47
19시 16분 01초    2   20.20    0.00    6.06   26.26    0.00    1.01    0.00    0.00    0.00   46.46
19시 16분 01초    3   26.32    0.00    8.42   30.53    0.00   11.58    0.00    0.00    0.00   23.16
19시 16분 01초    4   98.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19시 16분 01초    5   26.80    0.00    8.25   17.53    0.00    2.06    0.00    0.00    0.00   45.36
19시 16분 01초    6   18.75    0.00    6.25   22.92    0.00    2.08    0.00    0.00    0.00   50.00
19시 16분 01초    7   16.84    0.00    6.32   27.37    0.00    4.21    0.00    0.00    0.00   45.26
19시 16분 01초    8   20.62    0.00    6.19   28.87    0.00    1.03    0.00    0.00    0.00   43.30
19시 16분 01초    9   23.47    0.00   10.20   17.35    0.00    2.04    0.00    0.00    0.00   46.94
19시 16분 01초   10   24.51    0.00    4.90   18.63    0.00    0.98    0.00    0.00    0.00   50.98
19시 16분 01초   11   28.57    0.00    8.16   19.39    0.00    1.02    0.00    0.00    0.00   42.86

19시 16분 01초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 16분 02초  all   26.92    0.00    7.16   19.76    0.00    3.32    0.00    0.00    0.00   42.84
19시 16분 02초    0   83.84    0.00    2.02    5.05    0.00    1.01    0.00    0.00    0.00    8.08
19시 16분 02초    1   19.00    0.00    7.00   24.00    0.00    4.00    0.00    0.00    0.00   46.00
19시 16분 02초    2   17.35    0.00    6.12   26.53    0.00    3.06    0.00    0.00    0.00   46.94
19시 16분 02초    3   21.65    0.00   10.31   28.87    0.00   12.37    0.00    0.00    0.00   26.80
19시 16분 02초    4   30.61    0.00    8.16   16.33    0.00    2.04    0.00    0.00    0.00   42.86
19시 16분 02초    5   18.28    0.00    9.68   19.35    0.00    3.23    0.00    0.00    0.00   49.46
19시 16분 02초    6   14.71    0.00    5.88   18.63    0.00    1.96    0.00    0.00    0.00   58.82
19시 16분 02초    7   25.53    0.00    5.32   24.47    0.00    2.13    0.00    0.00    0.00   42.55
19시 16분 02초    8   18.00    0.00    6.00   24.00    0.00    3.00    0.00    0.00    0.00   49.00
19시 16분 02초    9   25.74    0.00   10.89   14.85    0.00    1.98    0.00    0.00    0.00   46.53
19시 16분 02초   10   21.28    0.00    7.45   18.09    0.00    3.19    0.00    0.00    0.00   50.00
19시 16분 02초   11   26.53    0.00    7.14   17.35    0.00    2.04    0.00    0.00    0.00   46.94

19시 16분 02초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 16분 03초  all   26.91    0.00    6.86   20.22    0.00    3.00    0.00    0.00    0.00   43.02
19시 16분 03초    0   18.18    0.00    5.05   24.24    0.00    2.02    0.00    0.00    0.00   50.51
19시 16분 03초    1   11.34    0.00    3.09   26.80    0.00    1.03    0.00    0.00    0.00   57.73
19시 16분 03초    2   15.79    0.00    4.21   25.26    0.00    1.05    0.00    0.00    0.00   53.68
19시 16분 03초    3   20.20    0.00   13.13   24.24    0.00   15.15    0.00    0.00    0.00   27.27
19시 16분 03초    4   25.26    0.00    6.32   18.95    0.00    3.16    0.00    0.00    0.00   46.32
19시 16분 03초    5   22.92    0.00    9.38   17.71    0.00    3.12    0.00    0.00    0.00   46.88
19시 16분 03초    6   17.00    0.00    6.00   20.00    0.00    1.00    0.00    0.00    0.00   56.00
19시 16분 03초    7   95.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19시 16분 03초    8   16.13    0.00    6.45   30.11    0.00    1.08    0.00    0.00    0.00   46.24
19시 16분 03초    9   24.74    0.00    8.25   17.53    0.00    2.06    0.00    0.00    0.00   47.42
19시 16분 03초   10   27.27    0.00    8.08   17.17    0.00    4.04    0.00    0.00    0.00   43.43
19시 16분 03초   11   26.80    0.00    7.22   21.65    0.00    2.06    0.00    0.00    0.00   42.27

19시 16분 03초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 16분 04초  all   27.21    0.00    6.50   20.19    0.00    2.60    0.00    0.00    0.00   43.50
19시 16분 04초    0   16.16    0.00    5.05   24.24    0.00    3.03    0.00    0.00    0.00   51.52
19시 16분 04초    1   18.63    0.00    4.90   24.51    0.00    1.96    0.00    0.00    0.00   50.00
19시 16분 04초    2   77.78    0.00    4.04    7.07    0.00    0.00    0.00    0.00    0.00   11.11
19시 16분 04초    3   27.47    0.00    9.89   27.47    0.00    9.89    0.00    0.00    0.00   25.27
19시 16분 04초    4   25.53    0.00    9.57   21.28    0.00    1.06    0.00    0.00    0.00   42.55
19시 16분 04초    5   24.14    0.00    6.90   18.39    0.00    2.30    0.00    0.00    0.00   48.28
19시 16분 04초    6   13.13    0.00    5.05   18.18    0.00    2.02    0.00    0.00    0.00   61.62
19시 16분 04초    7   36.08    0.00    5.15   23.71    0.00    0.00    0.00    0.00    0.00   35.05
19시 16분 04초    8   11.22    0.00    3.06   22.45    0.00    2.04    0.00    0.00    0.00   61.22
19시 16분 04초    9   24.47    0.00    7.45   19.15    0.00    3.19    0.00    0.00    0.00   45.74
19시 16분 04초   10   26.53    0.00    8.16   19.39    0.00    4.08    0.00    0.00    0.00   41.84
19시 16분 04초   11   25.00    0.00    9.38   16.67    0.00    2.08    0.00    0.00    0.00   46.88

19시 16분 04초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 16분 05초  all   27.07    0.00    7.02   18.44    0.00    3.05    0.00    0.00    0.00   44.42
